,Curcumin Solubility,delta p,Dielectric constants,Hildebrand Solubility Parameters,delta h,Viscosity,delta d,Dipole Moment,Polarity
0,16.569592345775373,1.85288247521456,6.232296449115863,3.578767369324095,-1.3398814596662092,-2.9683303774610055,1.4749795494122249,-0.39976516979795046,0.030030851271202863
1,-24.103770411417678,20.13389679091998,8.723438726813084,9.506822875712315,7.510003021119572,1.633719390389558,-1.4153213631044028,-1.2217144228546264,-0.25127833691780666
2,-7.738054084561733,-8.054656015592673,-2.097104666393321,5.232842723244815,-17.634804188151076,-0.3404093132887979,-0.3508297769409271,0.9018242170235323,-0.25374166988506985
3,-9.348725353704706,8.337234868578607,5.144790710495865,2.361623300811415,5.896045482644249,1.3385497354305362,-0.770054388807928,-0.39780274299121715,-0.04759418886928657
4,2.062842504540515,-8.597202860772795,-7.9620466459160255,-9.40304688224145,3.113272252953457,1.0921318890300755,-0.18138395287624576,0.49102110246925684,0.1796081496437005
5,7.4576117355467755,-10.750749316355096,-10.658864032730385,-10.138475852301163,2.6629418262020574,0.9444056848312223,0.10463982757853785,0.6164009215535029,0.22980758852027958
6,15.100503263821476,-2.92140594199256,0.6174894586149383,-1.138533534550016,-0.20757693510201786,-1.7000670089315557,1.1379701047387685,0.01003609459750976,0.11316760623700799
