,Curcumin Solubility,delta h,Hildebrand Solubility Parameters,delta p,Dielectric constants,Viscosity,delta d,Dipole Moment,Polarity
0,19.961931952648722,-0.9560450694477107,2.318208808153022,0.26632923656583213,-2.5968701510931376,-2.276833581619335,2.0599820603783843,-0.8154063341834816,0.03288938136478592
1,-23.736525562831314,5.268638923177915,5.661501497882646,9.931668646973542,2.418127288370899,1.192675147521726,-1.6511877220659292,-1.6186871362794186,-0.27890098787070094
2,-12.04833600601639,-12.58381529799638,3.407215831038574,-3.386373898907567,-0.3993776592335204,-0.25979470890930756,-0.6009517816994339,1.4996673984953337,-0.3428604735032672
3,-14.046701046106714,4.274172498984483,1.5169267409288296,2.6575422010985172,-2.5993212444826383,1.0096773921275874,-1.2439466003165462,-0.7812841540246208,-0.06940237018306128
4,1.368993221070253,2.253411634568599,-5.9291247942013054,-3.6103947247640518,1.7626012590366493,0.8851352967459769,-0.2913582818293987,0.7528459471138009,0.2262741909810153
5,9.034630684504362,1.8893448696485442,-6.413762799173121,-4.435150830062006,2.5176620034848263,0.7850537756432246,0.12595911870327026,1.0640673784696728,0.290179775175648
6,19.466006756731087,-0.1457075589354407,-0.5609652846286141,-1.4236206309042334,-1.1028214960830627,-1.3359133215098347,1.60150320682966,-0.10120309959126453,0.14182048403560188
